N,Type,DecompMethod,StageIndex,TotalStages,KernelType,ConfigFile,Length,Factors,WGS,TPT,ExtraOpts,ConfigLine,HashKey
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, flavour='wide', runtime_compile=True),",ce47571448fd
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",eadeaf19ae03
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",a0f64fcdf0b5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",db954e039600
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",8c56539d9306
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",e13c79684aea
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",60006e37314c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",18278e27295d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",be7b9262d8c0
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",fb80d8ae1fff
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",1a2967fef594
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",12fcef721671
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",1441210de189
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",c023602441b5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",4f6495bada92
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",9bee23a7f01f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",14f7868356ef
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",12377bda943e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",a4d0cb1bef07
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",c5ded4815f09
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",3f37d81664d3
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",835122f2c7ac
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",90efc60700bf
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",c4888f4ab53f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",4ffe505f0cee
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",2261a0f713c4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",78958c3ddaa7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",764bb8bc5947
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",db59f282a340
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",395b9dfc6c46
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",44c06b3e64bd
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",8023e219097d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",261a1fe93661
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",24904af171ee
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",1e7271c21254
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",ff72addf55c4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",33e095494611
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",e92eeca0b262
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",f5a9facad921
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",c755e1752f07
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",208c00df7b3f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",f262a48ced10
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",a0612c3baa3b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",24e4c324f464
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",fc240ed55fce
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",f2a0033d9df3
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",08ebf8dd4e33
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",c318cb9cf19c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",aa1cc0a5a1e2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",ea8285d6a671
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",02c7265e3cfe
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",529e49d4d4bb
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",beb780690096
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",522845bb02db
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",a16040468ab8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",12cf3d8a740e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",82497a3f97b9
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",dd0a3173d6b8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",6c723387b33b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",8d31ee1fb12b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",d693bdc2c94f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",d88e30b1d1d6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",6b634e9eb99a
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",0c697513822f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",7a1414bf86ee
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",72aeb1c44858
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",29d630f9792d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",d8bb77e6950c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",5245ab4b5f82
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",f46d646bfcda
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[2, 2, 2, 2, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",b325bd65889d
